canonical_smiles,standard_type,standard_value
Cc1cccc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1C,Ki,3981.07
COc1ccc(CNc2c(Nc3ccncc3)c(=O)c2=O)c(OC)c1,Ki,6309.57
Nc1ncnc2onc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,Ki,7943.28
COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1,Ki,7943.28
CCCn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,7943.28
COc1cccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,Ki,3162.28
O=C1Nc2ccccc2Nc2cc(-c3ccncc3F)ccc21,Ki,1000.0
CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1Cl,Ki,7943.28
c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,Ki,19952.62
CC(=O)Nc1c(C(N)=O)sc2ccc(Cl)c(Cl)c12,Ki,3981.07
Cc1cccc(NC(=O)Nc2ccc(-c3csc4nc(N)nc(N)c34)cc2)c1,Ki,7943.28
COc1cccc(C(=O)Nc2cnc3[nH]cc(-c4ccccc4)c3c2)c1,Ki,7943.28
CN(C)CCCN(C)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,Ki,1258.93
Cc1cccc(NC(=O)Nc2ccc(-c3cccc(C(N)=O)c3)cc2)c1,Ki,7943.28
NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,Ki,25.12
Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)Nc3nc[nH]n3)cc12,Ki,251.19
NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1,Ki,125.89
c1ccc(Cn2cc(-c3ccc4[nH]nc(-c5cn(Cc6ccccc6)nn5)c4c3)nn2)cc1,Ki,7943.28
CCn1c2cc(Cl)c(O)cc2c(=O)c2c(=O)o[nH]c21,Ki,7943.28
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,Ki,1000.0
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,Ki,7943.28
c1ccc(Nc2ncnc3ccccc23)cc1,Ki,39810.72
Cc1nc2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2nc1C,Ki,7943.28
OC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,Ki,398.11
CSc1c[nH]c2ncnc(NCCCO)c12,Ki,5011.87
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,Ki,7943.28
CC(C)(CNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1)CNS(C)(=O)=O,Ki,199.53
O=C(Nc1cnccn1)Nc1ccnc2c(F)cccc12,Ki,7943.28
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Ki,7943.28
COc1ccccc1C(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,Ki,7943.28
CN1c2ccc(N)cc2C(c2ccccc2)c2cc(N)ccc21,Ki,794.33
OCCNc1cc2cc(-c3cccnc3)ccc2cn1,Ki,7943.28
O=C1NCc2c1cccc2-c1cccs1,Ki,25118.86
Cc1cccc(-c2ccc3c(c2)C(=O)NC3)c1,Ki,50118.72
NS(=O)(=O)c1cccc(Nc2ncc3ccn(-c4ccccc4)c3n2)c1,Ki,1258.93
CCOC(=O)Cc1nc2c3cc(Br)ccc3[nH]c(=O)n2n1,Ki,1000.0
Nc1ncnc2c1C(=O)Nc1ccccc1N2,Ki,50118.72
O=C1CCCc2oc3cc(C(F)(F)F)ccc3c(=O)c21,Ki,7943.28
Clc1cc2nn[nH]c2cc1Cl,Ki,7943.28
CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(Cl)nccn23)n1,Ki,7943.28
CCc1nc2c(c3cc(OC)c(OC)cc13)C(=O)NC2=O,Ki,7943.28
COc1ccc2c(c1)C(=Cc1c[nH]cn1)C(=O)N2,Ki,7943.28
c1ccc2c(c1)Cc1c[nH]nc1-2,Ki,50118.72
Cc1ccnc(Nc2cc(C)nc(-c3ccccc3)n2)c1,Ki,1258.93
Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,Ki,1258.93
O=CN(O)C(CS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1ccc(O)cc1,Ki,1258.93
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCNS(C)(=O)=O)cnc(N)c34)cc2)c1,Ki,7943.28
Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,Ki,1258.93
Cc1cccc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Ki,398.11
Cc1ccnc2[nH]c3cc(C(C)C)ccc3c(=O)c12,Ki,1258.93
Fc1ccc(-c2nc3sccn3c2-c2ccncc2)cc1,Ki,7943.28
CCCCNc1n[s+]([O-])nc1Nc1ccc(F)cc1,Ki,7943.28
NC(=O)c1cc2c(-c3ccc(Br)cc3)cncc2s1,Ki,316.23
Nc1ccc(-c2cncc(OCC(N)Cc3c[nH]c4ccccc34)c2)cc1C(=O)c1ccccc1F,Ki,7943.28
Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,Ki,7943.28
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CCO)c5)cnc(N)c34)cc2)cc1,Ki,7943.28
COc1ccc(CN(C)C)cc1Nc1nccc(-c2c(-c3cccc(NC(=O)Cc4ccccc4)c3)nc3sccn23)n1,Ki,1258.93
O=c1cc(-c2ccc(F)cc2)[nH]c2c(-c3ccc(F)cc3)cnn12,Ki,7943.28
COc1cc(C=C2SC(=O)NC2=O)ccc1O,Ki,7943.28
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccn1,Ki,7943.28
CC(O)Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,Ki,7943.28
Cc1n[nH]c2c1C(c1ccccc1I)C(C#N)=C(N)O2,Ki,7943.28
NCCOc1cncc(C=Cc2ccncc2)c1,Ki,630.96
Cn1cncc1C(OCc1c(-c2ccc(OC(F)(F)F)cc2)cc(C#N)c(=O)n1C)c1ccc(C#N)cc1,Ki,7943.28
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2C,Ki,7943.28
CCCCNc1cc(-c2c[nH]c3ncccc23)ncn1,Ki,1000.0
CCN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,Ki,794.33
N#Cc1ccc2nc(N)n(-c3nc4c(s3)CCCC4)c2c1,Ki,1258.93
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3I)cc12,Ki,100.0
NC(=O)C1CCCN(C(=O)c2cc(-c3ccc4[nH]ncc4c3)on2)C1,Ki,7943.28
Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,Ki,1258.93
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C(C)C(=O)N(C)C)c5)cnc(N)c34)cc2)cc1,Ki,7943.28
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,Ki,3981.07
Cc1cc(C)c2c(n1)sc1c(N)ncnc12,Ki,1995.26
CN(C)CCCOc1cc2c(c(-c3ccc(Nc4nc5ccccc5o4)cc3)c1)CNC2=O,Ki,7943.28
CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1,Ki,398.11
Cc1ccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2)cc1C,Ki,7943.28
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,Ki,7943.28
COCC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3c(C)nccn23)n1,Ki,7943.28
O=C1CCCN1Cc1ccc2c(c1)[nH]c(=O)c1cccn12,Ki,7943.28
NC(COc1cncc(-c2ccc3[nH]c(=O)oc3c2)c1)Cc1c[nH]c2ccccc12,Ki,316.23
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,Ki,7943.28
Oc1cnc2ccc(-c3ccncc3)cc2c1,Ki,1258.93
CC(Nc1nccc(-c2c(-c3ccc(F)cc3)nc3occn23)n1)c1ccccc1,Ki,7943.28
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)O)c5)cnc(N)c34)cc2)c1,Ki,7943.28
CN(C)C1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,Ki,19.95
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,Ki,1258.93
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,Ki,1584.89
COCCN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,Ki,316.23
CC(C)(C)Oc1cc(-c2ccncc2)cc2[nH]nc(N)c12,Ki,158.49
O=c1cc(-c2ccncc2)nc(NC2CCCCC2)[nH]1,Ki,3981.07
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Ki,1258.93
CCN(CC)CCOc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,Ki,7943.28
CC(=O)N1CCN(C2CCC(n3nc(-c4ccc(NC(=O)c5cc6ccccc6n5C)cc4)c4c(N)ncnc43)CC2)CC1,Ki,7943.28
CCCCNC(=O)c1cn(C(CC)CC)c(=O)c2cc(OC)c(OC)cc12,Ki,1258.93
O=C1CC(c2ccc(Cl)cc2Cl)Cc2nc3cc(Cl)ccc3c(O)c21,Ki,7943.28
CCOc1ccccc1C=NNC(=O)c1nnn(-c2nonc2N)c1N1CCCC1,Ki,7943.28
Fc1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1,Ki,7943.28
O=C(Cc1ccc(Cl)cc1)Nc1[nH]nc2c1CCC2,Ki,7943.28
CC(=O)Nc1cc2ccccn2n1,Ki,50118.72
CC(C)CNC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,Ki,63.1
Nc1nccc2cnc(-c3ccccc3)n12,Ki,25118.86
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,Ki,7943.28
COCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,Ki,158.49
CC(C)c1cc(=O)[nH]c2[nH][nH]c(=O)c12,Ki,50118.72
c1cc2cc(-c3ccc4cn[nH]c4c3)cnc2[nH]1,Ki,7943.28
Cc1ccc(C(=O)Nc2c(C(N)=O)sc3ccc(Cl)c(Cl)c23)cc1,Ki,3162.28
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(OC(F)F)ccc12,Ki,1258.93
O=C(O)c1cc2c(-c3cccc(F)c3)cncc2s1,Ki,7943.28
CC(C)(CO)CCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,Ki,31.62
O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,Ki,3162.28
Oc1ccc(Nc2ncnc3scc(Cl)c23)cc1,Ki,7943.28
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1Cl)c1ccccc1F,Ki,1258.93
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1Cl,Ki,7943.28
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCC#N)c2)n1,Ki,7943.28
Nc1noc2cccc(-c3cccc(O)c3)c12,Ki,2511.89
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,Ki,7943.28
CCNc1nc2cc(Cl)c(OC)cc2nc1NCC,Ki,7943.28
CCCCC(=O)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,Ki,316.23
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(F)ccc(F)c12,Ki,1258.93
Cc1ccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)cc1F,Ki,7943.28
CCc1c(-c2ccc(C(C)=O)cc2)[nH]c2nccnc12,Ki,1258.93
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,Ki,12.59
NC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1C(F)(F)F,Ki,199.53
CN(C)c1cc2sncc2cc1NC(=O)C(=O)O,Ki,6309.57
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,Ki,125.89
c1ccc(CNc2nc(Nc3cc(C4CC4)[nH]n3)c3sccc3n2)cc1,Ki,63.1
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)c(C)c2)c1,Ki,79.43
Cc1ccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)cc1,Ki,7943.28
Cc1ccc(-n2nc(C)c3c(=O)c4cc(Cl)ccc4n(O)c32)cc1,Ki,7943.28
NC(=O)c1sc2c(Br)ccc(Cl)c2c1N,Ki,2511.89
O=c1c(NCc2ccc(Cl)c(Cl)c2)c(Nc2ccncc2)c1=O,Ki,158.49
COc1cc(C=C2SC(=S)NC2=O)ccc1O,Ki,7943.28
CNC(=O)C=Cc1cnc(N)c2c(-c3cc(F)c4[nH]c(C)cc4c3)csc12,Ki,7943.28
COc1cc(S(C)(=O)=O)c(OC)cc1CC(=O)Nc1cc(N)c(C#N)c(OC(C)C)n1,Ki,7943.28
O=C(Nc1cnc2[nH]cc(-c3ccccc3)c2c1)c1c(F)cccc1F,Ki,7943.28
NC(=O)c1cccc2[nH]c(-c3ccc(C4CCCNC4)cc3F)nc12,Ki,7943.28
CCc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,Ki,7943.28
O=c1[nH]c2cc(Br)cnc2[nH]1,Ki,50118.72
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,Ki,7943.28
Cc1cc(Nc2nc(Cl)cc(NCc3ccccc3)n2)n[nH]1,Ki,1258.93
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2c(Cl)c(Cl)ccc12,Ki,7943.28
Fc1ccc(-c2ncn(CCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1,Ki,7943.28
Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O,Ki,1995.26
COCC(C)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,Ki,251.19
CC(=NNC(=N)N)c1cc(NC(=O)NCCCN(C)CCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1,Ki,7943.28
O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)n[nH]c2s1,Ki,7943.28
O=C(NC(CO)c1cc(Cl)cc(Cl)c1)c1ccc(-c2ccncc2)cc1,Ki,199.53
c1ccc(-c2n[nH]cc2-c2ccncc2)cc1,Ki,794.33
O=C(NS(=O)(=O)c1ccc(NCCSc2ccc(O)cc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)cc1,Ki,7943.28
[2H]C([2H])([2H])Oc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1,Ki,1258.93
Cc1cc(-c2ccccc2)n(-c2cc(NN=Cc3ccco3)ncn2)n1,Ki,7943.28
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1F,Ki,3162.28
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,Ki,199.53
O=c1c(NCc2ccc(Cl)cc2)c(Nc2ccncc2)c1=O,Ki,501.19
COc1cc(-c2ccc3c(c2)Nc2ccc(C(=O)NCc4cccc(F)c4)cc2NC3=O)ccc1O,Ki,7943.28
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)c1,Ki,7943.28
CC(=O)n1ncc2cc(N)ccc21,Ki,50118.72
Cc1cc(O)nc2[nH]nc(-c3cccc(-c4ccc(Cl)cc4)c3)c12,Ki,1258.93
Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2OCC(C)C,Ki,3981.07
Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1,Ki,7943.28
OCc1cc(-c2ccc3[nH]ncc3c2)on1,Ki,5011.87
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,Ki,398.11
COc1ccc(-c2cc3nccn3c(Nc3ccccc3C(N)=O)n2)cc1OC,Ki,7943.28
CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,Ki,7943.28
Nc1ncnc2sc(Br)c(-c3ccc(NC(=O)Cc4cccc(Cl)c4)cc3)c12,Ki,7943.28
CC(=O)NC1CCN(c2nc3[nH]cc(C(=O)O)c(=O)c3c(C)c2F)C1,Ki,7943.28
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCCC4=O)c3)n2)c1,Ki,7943.28
Cc1nccn2c(-c3ccnc(NCC(C)(C)C(=O)O)n3)c(-c3ccc(F)cc3F)nc12,Ki,7943.28
Cc1ccc2c(c1)NC(=O)c1ccccc1N2,Ki,7943.28
CC(C)(O)CNc1nccc(-c2c(-c3ccc(F)cc3F)nc3c(CC4CC4)nccn23)n1,Ki,7943.28
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Ki,0.7943
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,Ki,7943.28
COc1cc(C)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,Ki,7943.28
Cc1ccccc1NC(=O)Nc1ccc2c(c1)CCc1sc3ncnc(N)c3c1-2,Ki,7943.28
Nc1ncnc2c1sc1ncnc(N)c12,Ki,1584.89
O=C1NCc2c1cccc2-c1ccc(Nc2nc3ccccc3o2)cc1,Ki,7943.28
OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12,Ki,1584.89
CCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,Ki,7943.28
CN(C)CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,Ki,7943.28
NC(COc1cncc(-c2ccc(F)cc2)c1)Cc1c[nH]c2ccccc12,Ki,7943.28
Nc1nonc1-n1nnc(C(=O)NN=Cc2cccs2)c1-c1cccs1,Ki,7943.28
O=c1[nH]cnc2c(Cl)cccc12,Ki,10000.0
CC1=NN(c2ccccc2)C(=O)C1=Cc1c(C)c(C#N)c2nc3ccccc3n2c1O,Ki,7943.28
CC(C)Oc1ccc(-c2noc(-c3ccc(NC4CCC(C(=O)O)C4)cc3)n2)cc1Cl,Ki,7943.28
NC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1,Ki,3981.07
Cc1cc(C)c(C)c(OCCCc2c(C(=O)O)[nH]c3c(-c4ccccc4C)cccc23)c1,Ki,7943.28
OCCCn1cnc(-c2ccc(F)cc2)c1-c1ccncc1,Ki,7943.28
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncn3)cc2)c1,Ki,398.11
O=C1Nc2ccccc2Nc2ccccc21,Ki,50118.72
CC1CCN(C(=O)CO)CC1N(C)c1ncnc2[nH]ccc12,Ki,7943.28
Cc1cccc(CNc2cc(-c3c[nH]c4ncccc34)ncn2)c1,Ki,158.49
CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,Ki,1258.93
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,Ki,1258.93
O=C(Nc1cnccn1)Nc1ccnc2ccccc12,Ki,7943.28
Cc1n[nH]c2ccc(-c3cncc(OCCNS(C)(=O)=O)c3)cc12,Ki,6309.57
CC(N)COc1cnc(Cl)c(C=Cc2ccncc2)c1,Ki,251.19
CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(=O)O)cc2)n1,Ki,1258.93
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4snc(N)c34)cc2)c1,Ki,7943.28
